2,26,741,332,22,40,1.0,1,1.0
2,27,433,262,29,76,1.0,1,1.0
2,28,392,238,25,73,1.0,1,1.0
3,0,332,344,48,109,1.0,1,1.0
3,1,381,349,33,99,1.0,1,1.0
3,2,103,403,57,127,1.0,1,1.0
3,3,184,388,63,146,1.0,1,1.0
3,4,791,343,44,108,1.0,1,1.0
3,5,734,320,33,103,1.0,1,1.0
3,6,825,341,36,89,1.0,1,1.0
3,7,516,302,32,99,1.0,1,1.0
3,8,588,290,32,107,1.0,1,1.0
3,9,480,309,31,90,1.0,1,1.0
3,10,718,254,27,30,1.0,1,1.0
3,11,400,375,25,30,1.0,1,1.0
3,12,337,383,22,32,1.0,1,1.0
3,13,720,312,24,77,1.0,1,1.0
3,14,611,277,24,114,1.0,1,1.0
3,15,649,188,135,59,1.0,1,1.0
3,16,739,333,22,41,1.0,1,1.0
3,17,374,233,12,39,1.0,1,1.0
3,18,830,417,46,122,1.0,1,1.0
3,19,503,259,28,68,1.0,1,1.0
3,20,434,258,31,83,1.0,1,1.0
3,21,461,270,27,78,1.0,1,1.0
3,22,757,258,13,28,1.0,1,1.0
3,23,406,255,28,94,1.0,1,1.0
3,24,409,232,23,53,1.0,1,1.0
3,25,393,259,20,52,1.0,1,1.0
3,26,205,393,41,111,1.0,1,1.0
3,27,714,261,30,127,1.0,1,1.0
3,28,696,515,30,24,1.0,1,1.0
4,0,332,345,46,115,1.0,1,1.0
4,1,380,351,36,98,1.0,1,1.0
4,2,103,403,59,132,1.0,1,1.0
4,3,181,398,52,142,1.0,1,1.0
4,4,730,318,33,102,1.0,1,1.0
4,5,588,293,32,106,1.0,1,1.0
4,6,480,310,32,89,1.0,1,1.0
4,7,822,338,37,96,1.0,1,1.0
4,8,516,303,35,98,1.0,1,1.0
4,9,204,393,45,123,1.0,1,1.0
4,10,792,344,41,104,1.0,1,1.0
4,11,718,252,27,33,1.0,1,1.0
4,12,616,289,18,102,1.0,1,1.0
4,13,399,377,25,29,1.0,1,1.0
4,14,336,382,23,34,1.0,1,1.0
4,15,651,189,130,58,1.0,1,1.0
4,16,434,263,29,79,1.0,1,1.0
4,17,733,332,27,41,1.0,1,1.0
4,18,756,258,14,29,1.0,1,1.0
4,19,699,516,28,24,1.0,1,1.0
4,20,504,260,28,66,1.0,1,1.0
4,21,374,235,13,37,1.0,1,1.0
4,22,411,231,23,69,1.0,1,1.0
4,23,406,253,28,95,1.0,1,1.0
4,24,806,339,44,109,1.0,1,1.0
4,25,396,257,18,55,1.0,1,1.0
4,26,532,258,26,49,1.0,1,1.0
4,27,460,271,25,77,1.0,1,1.0
4,28,181,428,42,62,1.0,1,1.0
4,29,836,419,41,121,1.0,1,1.0
4,30,529,220,15,56,1.0,1,1.0
4,31,549,273,25,66,1.0,1,1.0
5,0,332,345,46,113,1.0,1,1.0
5,1,379,352,34,97,1.0,1,1.0
5,2,105,405,58,113,1.0,1,1.0
5,3,181,401,52,139,1.0,1,1.0
5,4,727,317,34,100,1.0,1,1.0
5,5,590,292,30,106,1.0,1,1.0
5,6,814,343,44,105,1.0,1,1.0
5,7,206,393,44,122,1.0,1,1.0
5,8,481,312,31,87,1.0,1,1.0
5,9,434,266,28,79,1.0,1,1.0
5,10,615,290,19,102,1.0,1,1.0
5,11,793,344,33,101,1.0,1,1.0
5,12,717,253,28,32,1.0,1,1.0
5,13,518,308,30,93,1.0,1,1.0
5,14,650,190,131,57,1.0,1,1.0
5,15,400,377,24,30,1.0,1,1.0
5,16,334,376,25,39,1.0,1,1.0
5,17,833,410,46,129,1.0,1,1.0
5,18,733,333,25,40,1.0,1,1.0
5,19,756,258,14,29,1.0,1,1.0
5,20,504,259,29,66,1.0,1,1.0
5,21,375,235,13,37,1.0,1,1.0
5,22,531,257,28,52,1.0,1,1.0
5,23,394,259,19,54,1.0,1,1.0
5,24,460,273,26,75,1.0,1,1.0
5,25,527,219,17,57,1.0,1,1.0
5,26,183,425,44,75,1.0,1,1.0
5,27,335,361,35,50,1.0,1,1.0
5,28,407,263,26,87,1.0,1,1.0
5,29,416,229,16,27,1.0,1,1.0
6,0,332,345,46,109,1.0,1,1.0
6,1,107,405,57,127,1.0,1,1.0
6,2,381,350,38,102,1.0,1,1.0
6,3,591,302,29,94,1.0,1,1.0
6,4,186,391,55,144,1.0,1,1.0
6,5,484,315,31,85,1.0,1,1.0
6,6,728,317,33,96,1.0,1,1.0
6,7,812,342,45,107,1.0,1,1.0
6,8,209,394,41,105,1.0,1,1.0
6,9,794,341,32,104,1.0,1,1.0
6,10,616,290,18,102,1.0,1,1.0
6,11,436,267,26,76,1.0,1,1.0
6,12,520,309,29,93,1.0,1,1.0
6,13,837,409,46,130,1.0,1,1.0
6,14,650,190,132,57,1.0,1,1.0
6,15,335,375,25,41,1.0,1,1.0
6,16,394,244,20,68,1.0,1,1.0
6,17,719,254,27,31,1.0,1,1.0
6,18,732,332,26,40,1.0,1,1.0
6,19,401,378,23,31,1.0,1,1.0
6,20,345,360,28,37,1.0,1,1.0
6,21,707,278,25,94,1.0,1,1.0
6,22,414,232,21,58,1.0,1,1.0
6,23,506,260,28,63,1.0,1,1.0
6,24,461,275,28,75,1.0,1,1.0
6,25,375,235,13,37,1.0,1,1.0
6,26,757,258,14,28,1.0,1,1.0
6,27,529,220,15,56,1.0,1,1.0
6,28,481,263,21,65,1.0,1,1.0
6,29,530,257,28,52,1.0,1,1.0
6,30,549,274,24,57,1.0,1,1.0
7,0,332,344,46,112,1.0,1,1.0
7,1,381,350,40,103,1.0,1,1.0
7,2,792,338,33,109,1.0,1,1.0
7,3,592,301,29,99,1.0,1,1.0
7,4,486,313,31,88,1.0,1,1.0
7,5,815,342,38,103,1.0,1,1.0
7,6,111,405,55,108,1.0,1,1.0
7,7,729,321,30,92,1.0,1,1.0
7,8,843,411,37,129,1.0,1,1.0
7,9,616,293,19,99,1.0,1,1.0
7,10,438,267,25,76,1.0,1,1.0
7,11,651,189,131,58,1.0,1,1.0
7,12,212,393,39,96,1.0,1,1.0
7,13,521,310,32,94,1.0,1,1.0
7,14,719,253,28,32,1.0,1,1.0
7,15,395,246,20,67,1.0,1,1.0
7,16,336,377,25,38,1.0,1,1.0
7,17,345,361,27,37,1.0,1,1.0
7,18,507,259,30,66,1.0,1,1.0
7,19,549,274,28,73,1.0,1,1.0
7,20,707,281,24,91,1.0,1,1.0
7,21,733,332,25,40,1.0,1,1.0
7,22,190,393,54,130,1.0,1,1.0
7,23,401,378,24,32,1.0,1,1.0
7,24,533,257,28,55,1.0,1,1.0
7,25,530,220,15,55,1.0,1,1.0
8,0,331,345,46,110,1.0,1,1.0
8,1,379,353,38,100,1.0,1,1.0
8,2,789,340,32,106,1.0,1,1.0
8,3,208,392,44,114,1.0,1,1.0
8,4,593,289,30,115,1.0,1,1.0
8,5,816,342,35,98,1.0,1,1.0
8,6,111,406,56,120,1.0,1,1.0
8,7,728,321,30,96,1.0,1,1.0
8,8,186,398,49,141,1.0,1,1.0
8,9,847,417,34,122,1.0,1,1.0
8,10,487,315,30,87,1.0,1,1.0
8,11,706,287,25,87,1.0,1,1.0
8,12,719,254,27,31,1.0,1,1.0
8,13,616,293,18,97,1.0,1,1.0
8,14,438,278,22,67,1.0,1,1.0
8,15,651,193,129,54,1.0,1,1.0
8,16,394,242,21,69,1.0,1,1.0
8,17,530,221,15,55,1.0,1,1.0
8,18,111,422,43,66,1.0,1,1.0
8,19,550,277,26,71,1.0,1,1.0
8,20,335,380,23,36,1.0,1,1.0
8,21,506,260,30,71,1.0,1,1.0
8,22,402,382,21,28,1.0,1,1.0
8,23,340,361,32,40,1.0,1,1.0
8,24,520,321,31,83,1.0,1,1.0
8,25,649,191,116,33,1.0,1,1.0
8,26,532,259,29,54,1.0,1,1.0
9,0,378,352,43,105,1.0,1,1.0
9,1,332,346,44,110,1.0,1,1.0
9,2,114,404,55,132,1.0,1,1.0
9,3,789,338,29,110,1.0,1,1.0
9,4,594,290,32,115,1.0,1,1.0
9,5,727,325,29,94,1.0,1,1.0
9,6,814,341,34,101,1.0,1,1.0
9,7,213,393,41,117,1.0,1,1.0
9,8,488,312,32,91,1.0,1,1.0
9,9,706,290,25,85,1.0,1,1.0
9,10,394,243,22,70,1.0,1,1.0
9,11,189,404,54,134,1.0,1,1.0
9,12,652,191,114,33,1.0,1,1.0
9,13,848,417,39,121,1.0,1,1.0
9,14,617,292,17,98,1.0,1,1.0
9,15,651,194,129,52,1.0,1,1.0
9,16,721,257,25,30,1.0,1,1.0
9,17,112,425,41,59,1.0,1,1.0
9,18,440,277,21,70,1.0,1,1.0
9,19,403,383,20,30,1.0,1,1.0
9,20,508,260,26,51,1.0,1,1.0
9,21,530,221,15,55,1.0,1,1.0
9,22,336,378,24,39,1.0,1,1.0
9,23,336,362,34,48,1.0,1,1.0
9,24,550,278,24,62,1.0,1,1.0
9,25,731,333,23,38,1.0,1,1.0
9,26,482,265,23,67,1.0,1,1.0
9,27,534,260,27,54,1.0,1,1.0
9,28,735,304,22,36,1.0,1,1.0
10,0,377,354,47,105,1.0,1,1.0
10,1,115,405,57,133,1.0,1,1.0
10,2,333,347,43,111,1.0,1,1.0
10,3,814,340,30,100,1.0,1,1.0
10,4,785,337,31,112,1.0,1,1.0
10,5,596,291,30,111,1.0,1,1.0
10,6,725,322,33,96,1.0,1,1.0
10,7,189,397,55,143,1.0,1,1.0
10,8,492,313,31,91,1.0,1,1.0
10,9,850,422,41,112,1.0,1,1.0
10,10,708,294,27,87,1.0,1,1.0
10,11,395,241,23,72,1.0,1,1.0
10,12,619,294,16,96,1.0,1,1.0
10,13,523,318,31,89,1.0,1,1.0
10,14,715,255,31,32,1.0,1,1.0
10,15,653,192,114,33,1.0,1,1.0
10,16,510,261,29,55,1.0,1,1.0
10,17,531,221,15,54,1.0,1,1.0
10,18,442,279,21,68,1.0,1,1.0
10,19,337,379,24,40,1.0,1,1.0
10,20,211,394,43,93,1.0,1,1.0
10,21,608,296,23,103,1.0,1,1.0
10,22,403,384,21,31,1.0,1,1.0
10,23,381,240,12,34,1.0,1,1.0
10,24,731,334,24,36,1.0,1,1.0
10,25,653,195,132,55,1.0,1,1.0
10,26,540,263,23,56,1.0,1,1.0
10,27,387,374,27,33,1.0,1,1.0
10,28,338,364,34,47,1.0,1,1.0
10,29,557,278,17,58,1.0,1,1.0
10,30,399,267,15,17,1.0,1,1.0
11,0,377,354,46,105,1.0,1,1.0
11,1,116,404,59,134,1.0,1,1.0
11,2,332,349,43,109,1.0,1,1.0
11,3,810,340,30,101,1.0,1,1.0
11,4,784,337,30,111,1.0,1,1.0
11,5,715,320,43,100,1.0,1,1.0
11,6,190,398,52,142,1.0,1,1.0
11,7,597,306,30,98,1.0,1,1.0
11,8,853,419,39,118,1.0,1,1.0
11,9,707,294,27,91,1.0,1,1.0
11,10,492,314,31,91,1.0,1,1.0
11,11,395,241,23,72,1.0,1,1.0
11,12,729,334,25,37,1.0,1,1.0
11,13,523,319,30,88,1.0,1,1.0
11,14,720,257,26,30,1.0,1,1.0
11,15,652,193,112,32,1.0,1,1.0
11,16,442,276,21,73,1.0,1,1.0
11,17,214,397,38,74,1.0,1,1.0
11,18,652,194,129,54,1.0,1,1.0
11,19,530,223,16,54,1.0,1,1.0
11,20,510,262,26,50,1.0,1,1.0
11,21,387,374,27,36,1.0,1,1.0
11,22,618,290,17,93,1.0,1,1.0
11,23,403,384,21,32,1.0,1,1.0
11,24,398,280,17,36,1.0,1,1.0
11,25,557,278,17,56,1.0,1,1.0
11,26,540,265,23,54,1.0,1,1.0
11,27,336,382,23,39,1.0,1,1.0
11,28,380,240,12,36,1.0,1,1.0
11,29,411,281,18,31,1.0,1,1.0
11,30,337,365,34,48,1.0,1,1.0
12,0,379,356,45,105,1.0,1,1.0
12,1,809,342,28,98,1.0,1,1.0
12,2,332,350,42,109,1.0,1,1.0
12,3,118,403,57,118,1.0,1,1.0
12,4,856,419,41,119,1.0,1,1.0
12,5,783,338,31,107,1.0,1,1.0
12,6,598,307,32,98,1.0,1,1.0
12,7,191,402,50,138,1.0,1,1.0
12,8,717,316,40,105,1.0,1,1.0
12,9,707,295,27,89,1.0,1,1.0
12,10,493,315,30,93,1.0,1,1.0
12,11,217,397,36,76,1.0,1,1.0
12,12,525,319,30,89,1.0,1,1.0
12,13,651,193,112,31,1.0,1,1.0
12,14,510,263,28,60,1.0,1,1.0
12,15,394,241,24,71,1.0,1,1.0
12,16,651,195,131,55,1.0,1,1.0
12,17,398,268,15,17,1.0,1,1.0
12,18,725,333,29,37,1.0,1,1.0
12,19,387,373,26,38,1.0,1,1.0
12,20,403,385,20,32,1.0,1,1.0
12,21,442,273,23,78,1.0,1,1.0
12,22,530,223,15,56,1.0,1,1.0
12,23,557,279,18,58,1.0,1,1.0
12,24,540,266,22,52,1.0,1,1.0
12,25,714,256,33,32,1.0,1,1.0
12,26,618,293,17,90,1.0,1,1.0
12,27,336,391,22,31,1.0,1,1.0
12,28,334,370,28,50,1.0,1,1.0
13,0,380,356,44,106,1.0,1,1.0
13,1,808,343,28,97,1.0,1,1.0
13,2,332,352,43,108,1.0,1,1.0
13,3,194,396,51,144,1.0,1,1.0
13,4,781,340,31,104,1.0,1,1.0
13,5,119,405,57,104,1.0,1,1.0
13,6,598,308,35,97,1.0,1,1.0
13,7,857,422,42,115,1.0,1,1.0
13,8,708,313,52,105,1.0,1,1.0
13,9,494,318,29,89,1.0,1,1.0
13,10,651,193,112,31,1.0,1,1.0
13,11,708,296,30,109,1.0,1,1.0
13,12,722,335,28,39,1.0,1,1.0
13,13,395,244,22,70,1.0,1,1.0
13,14,559,280,18,51,1.0,1,1.0
13,15,441,279,23,72,1.0,1,1.0
13,16,653,196,129,53,1.0,1,1.0
13,17,218,393,43,124,1.0,1,1.0
13,18,511,263,27,51,1.0,1,1.0
13,19,336,365,34,53,1.0,1,1.0
13,20,541,266,22,51,1.0,1,1.0
13,21,220,395,35,73,1.0,1,1.0
13,22,399,267,15,18,1.0,1,1.0
13,23,471,268,35,93,1.0,1,1.0
13,24,388,373,26,38,1.0,1,1.0
13,25,531,223,15,55,1.0,1,1.0
13,26,404,383,20,34,1.0,1,1.0
13,27,524,323,30,83,1.0,1,1.0
14,0,379,357,45,107,1.0,1,1.0
14,1,333,353,43,111,1.0,1,1.0
14,2,121,403,57,112,1.0,1,1.0
14,3,806,342,28,100,1.0,1,1.0
14,4,858,422,48,116,1.0,1,1.0
14,5,779,341,32,104,1.0,1,1.0
14,6,599,309,35,94,1.0,1,1.0
14,7,194,397,51,143,1.0,1,1.0
14,8,712,322,41,98,1.0,1,1.0
14,9,494,321,30,86,1.0,1,1.0
14,10,652,193,111,31,1.0,1,1.0
14,11,730,316,36,86,1.0,1,1.0
14,12,653,198,131,58,1.0,1,1.0
14,13,442,277,25,73,1.0,1,1.0
14,14,720,335,26,41,1.0,1,1.0
14,15,710,298,26,75,1.0,1,1.0
14,16,338,367,33,52,1.0,1,1.0
14,17,559,280,20,60,1.0,1,1.0
14,18,512,264,26,51,1.0,1,1.0
14,19,465,269,40,94,1.0,1,1.0
14,20,413,243,16,43,1.0,1,1.0
14,21,542,266,23,52,1.0,1,1.0
14,22,524,318,36,88,1.0,1,1.0
14,23,531,223,15,56,1.0,1,1.0
14,24,614,300,21,85,1.0,1,1.0
14,25,403,383,21,35,1.0,1,1.0
14,26,221,395,44,117,1.0,1,1.0
15,0,379,358,45,106,1.0,1,1.0
15,1,333,354,44,111,1.0,1,1.0
15,2,123,403,57,118,1.0,1,1.0
15,3,193,390,52,150,1.0,1,1.0
15,4,804,343,29,99,1.0,1,1.0
15,5,859,423,51,115,1.0,1,1.0
15,6,779,340,30,105,1.0,1,1.0
15,7,600,308,35,97,1.0,1,1.0
15,8,713,320,39,102,1.0,1,1.0
15,9,497,322,28,87,1.0,1,1.0
15,10,338,368,33,53,1.0,1,1.0
15,11,719,335,27,40,1.0,1,1.0
15,12,222,394,40,120,1.0,1,1.0
15,13,736,312,33,86,1.0,1,1.0
15,14,559,281,20,52,1.0,1,1.0
15,15,653,194,110,31,1.0,1,1.0
15,16,653,196,129,56,1.0,1,1.0
15,17,514,266,24,45,1.0,1,1.0
15,18,198,428,39,60,1.0,1,1.0
15,19,709,298,27,79,1.0,1,1.0
15,20,414,243,16,42,1.0,1,1.0
15,21,401,383,23,37,1.0,1,1.0
15,22,398,265,18,45,1.0,1,1.0
15,23,542,265,23,53,1.0,1,1.0
15,24,531,224,15,55,1.0,1,1.0
15,25,598,293,21,78,1.0,1,1.0
15,26,530,315,36,92,1.0,1,1.0
15,27,445,274,20,76,1.0,1,1.0
15,28,466,277,36,88,1.0,1,1.0
16,0,379,358,45,106,1.0,1,1.0
16,1,332,356,45,110,1.0,1,1.0
16,2,194,399,50,141,1.0,1,1.0
16,3,861,421,49,118,1.0,1,1.0
16,4,800,342,32,102,1.0,1,1.0
16,5,122,403,60,111,1.0,1,1.0
16,6,601,309,34,98,1.0,1,1.0
16,7,777,340,28,105,1.0,1,1.0
16,8,712,319,41,104,1.0,1,1.0
16,9,223,395,40,115,1.0,1,1.0
16,10,520,316,52,92,1.0,1,1.0
16,11,499,324,27,88,1.0,1,1.0
16,12,511,267,29,43,1.0,1,1.0
16,13,556,280,25,54,1.0,1,1.0
16,14,346,370,29,44,1.0,1,1.0
16,15,413,244,19,42,1.0,1,1.0
16,16,396,379,28,42,1.0,1,1.0
16,17,384,245,13,34,1.0,1,1.0
16,18,336,397,24,29,1.0,1,1.0
16,19,652,196,111,29,1.0,1,1.0
16,20,544,266,22,51,1.0,1,1.0
16,21,656,215,128,35,1.0,1,1.0
16,22,740,314,29,83,1.0,1,1.0
16,23,476,269,34,96,1.0,1,1.0
16,24,710,300,27,84,1.0,1,1.0
16,25,397,266,18,49,1.0,1,1.0
16,26,444,264,23,87,1.0,1,1.0
16,27,718,336,25,38,1.0,1,1.0
16,28,598,293,23,82,1.0,1,1.0
16,29,925,429,15,65,1.0,1,1.0
17,0,383,361,40,101,1.0,1,1.0
17,1,861,421,50,118,1.0,1,1.0
17,2,332,356,46,110,1.0,1,1.0
17,3,123,404,61,109,1.0,1,1.0
17,4,194,397,52,137,1.0,1,1.0
17,5,711,321,39,99,1.0,1,1.0
17,6,603,314,33,94,1.0,1,1.0
17,7,795,338,35,107,1.0,1,1.0
17,8,775,338,30,107,1.0,1,1.0
17,9,737,316,33,81,1.0,1,1.0
17,10,511,267,28,43,1.0,1,1.0
17,11,716,337,23,36,1.0,1,1.0
17,12,557,280,25,55,1.0,1,1.0
17,13,395,379,29,44,1.0,1,1.0
17,14,500,327,27,85,1.0,1,1.0
17,15,526,316,50,92,1.0,1,1.0
17,16,652,196,111,29,1.0,1,1.0
17,17,712,297,26,45,1.0,1,1.0
17,18,444,253,24,99,1.0,1,1.0
17,19,917,404,24,109,1.0,1,1.0
17,20,220,394,44,115,1.0,1,1.0
17,21,397,267,18,48,1.0,1,1.0
17,22,546,265,22,52,1.0,1,1.0
17,23,656,215,128,35,1.0,1,1.0
17,24,337,397,23,29,1.0,1,1.0
17,25,347,370,29,43,1.0,1,1.0
17,26,413,243,19,48,1.0,1,1.0
17,27,479,270,31,96,1.0,1,1.0
17,28,203,423,40,78,1.0,1,1.0
17,29,598,294,25,46,1.0,1,1.0
18,0,380,360,43,106,1.0,1,1.0
18,1,333,357,46,108,1.0,1,1.0
18,2,196,398,50,135,1.0,1,1.0
18,3,125,404,60,119,1.0,1,1.0
18,4,710,316,37,104,1.0,1,1.0
18,5,792,341,37,105,1.0,1,1.0
18,6,858,419,53,120,1.0,1,1.0
18,7,774,336,30,109,1.0,1,1.0
18,8,605,312,35,97,1.0,1,1.0
18,9,739,316,32,94,1.0,1,1.0
18,10,227,401,36,103,1.0,1,1.0
18,11,529,311,45,100,1.0,1,1.0
18,12,398,266,18,50,1.0,1,1.0
18,13,512,268,28,43,1.0,1,1.0
18,14,714,337,24,37,1.0,1,1.0
18,15,499,318,30,95,1.0,1,1.0
18,16,399,386,25,40,1.0,1,1.0
18,17,910,395,36,140,1.0,1,1.0
18,18,653,198,128,54,1.0,1,1.0
18,19,559,281,25,58,1.0,1,1.0
18,20,713,298,26,42,1.0,1,1.0
18,21,653,196,108,29,1.0,1,1.0
18,22,547,266,22,48,1.0,1,1.0
18,23,412,241,23,62,1.0,1,1.0
18,24,385,246,14,35,1.0,1,1.0
18,25,347,371,29,43,1.0,1,1.0
18,26,599,294,24,75,1.0,1,1.0
19,0,381,360,41,106,1.0,1,1.0
19,1,333,357,46,110,1.0,1,1.0
19,2,795,344,30,96,1.0,1,1.0
19,3,772,336,30,104,1.0,1,1.0
19,4,196,399,53,133,1.0,1,1.0
19,5,126,402,60,129,1.0,1,1.0
19,6,862,415,54,124,1.0,1,1.0
19,7,710,323,35,99,1.0,1,1.0
19,8,607,301,34,108,1.0,1,1.0
19,9,499,319,32,97,1.0,1,1.0
19,10,737,320,33,104,1.0,1,1.0
19,11,219,396,47,115,1.0,1,1.0
19,12,714,337,23,40,1.0,1,1.0
19,13,910,399,31,116,1.0,1,1.0
19,14,653,202,133,53,1.0,1,1.0
19,15,653,196,108,29,1.0,1,1.0
19,16,601,294,24,101,1.0,1,1.0
19,17,412,243,24,69,1.0,1,1.0
19,18,534,316,44,93,1.0,1,1.0
19,19,559,283,26,57,1.0,1,1.0
19,20,513,269,29,46,1.0,1,1.0
19,21,397,267,18,50,1.0,1,1.0
19,22,547,267,24,46,1.0,1,1.0
19,23,748,316,24,80,1.0,1,1.0
19,24,347,371,30,43,1.0,1,1.0
19,25,399,386,25,41,1.0,1,1.0
19,26,337,396,22,31,1.0,1,1.0
20,0,381,361,40,107,1.0,1,1.0
20,1,332,357,48,111,1.0,1,1.0
20,2,196,399,50,138,1.0,1,1.0
20,3,792,345,30,91,1.0,1,1.0
20,4,604,284,36,122,1.0,1,1.0
20,5,766,337,34,103,1.0,1,1.0
20,6,127,405,60,104,1.0,1,1.0
20,7,866,409,51,130,1.0,1,1.0
20,8,906,400,35,116,1.0,1,1.0
20,9,498,319,36,99,1.0,1,1.0
20,10,228,397,39,114,1.0,1,1.0
20,11,709,314,34,107,1.0,1,1.0
20,12,536,320,37,92,1.0,1,1.0
20,13,712,334,28,42,1.0,1,1.0
20,14,739,317,32,108,1.0,1,1.0
20,15,652,197,109,30,1.0,1,1.0
20,16,720,258,28,32,1.0,1,1.0
20,17,411,243,23,60,1.0,1,1.0
20,18,561,283,24,56,1.0,1,1.0
20,19,653,200,130,51,1.0,1,1.0
20,20,385,247,15,34,1.0,1,1.0
20,21,405,382,18,41,1.0,1,1.0
20,22,513,270,29,47,1.0,1,1.0
20,23,548,268,24,49,1.0,1,1.0
20,24,599,284,27,115,1.0,1,1.0
20,25,532,226,15,60,1.0,1,1.0
20,26,777,342,40,102,1.0,1,1.0
20,27,565,332,19,34,1.0,1,1.0
20,28,397,267,18,50,1.0,1,1.0
20,29,445,273,23,80,1.0,1,1.0
21,0,382,362,38,108,1.0,1,1.0
21,1,332,358,48,113,1.0,1,1.0
21,2,197,400,51,134,1.0,1,1.0
21,3,601,285,40,123,1.0,1,1.0
21,4,128,404,60,110,1.0,1,1.0
21,5,765,336,34,106,1.0,1,1.0
21,6,791,345,28,92,1.0,1,1.0
21,7,707,321,32,100,1.0,1,1.0
21,8,232,397,39,113,1.0,1,1.0
21,9,869,413,56,126,1.0,1,1.0
21,10,498,320,37,97,1.0,1,1.0
21,11,741,321,31,103,1.0,1,1.0
21,12,561,285,25,59,1.0,1,1.0
21,13,653,197,109,32,1.0,1,1.0
21,14,536,323,35,91,1.0,1,1.0
21,15,719,259,29,32,1.0,1,1.0
21,16,412,245,23,61,1.0,1,1.0
21,17,652,199,129,53,1.0,1,1.0
21,18,711,338,21,37,1.0,1,1.0
21,19,386,248,14,33,1.0,1,1.0
21,20,548,271,22,50,1.0,1,1.0
21,21,445,284,22,71,1.0,1,1.0
21,22,930,148,25,37,1.0,1,1.0
21,23,401,395,22,31,1.0,1,1.0
21,24,513,270,29,47,1.0,1,1.0
21,25,344,373,31,42,1.0,1,1.0
21,26,489,274,24,69,1.0,1,1.0
22,0,332,359,48,115,1.0,1,1.0
22,1,383,365,36,106,1.0,1,1.0
22,2,705,327,32,95,1.0,1,1.0
22,3,129,404,60,129,1.0,1,1.0
22,4,197,401,51,138,1.0,1,1.0
